set,material_id,cif_path,reduced_formula,spacegroup_symbol,spacegroup_number,crystal_system,quality_score,min_eig,B_H,G_H,E_H,nu_H,A_U,density,volume_per_atom,min_distance,relerr_bulk_scalar_vs_BH,relerr_shear_scalar_vs_GH,relerr_young_scalar_vs_EH,targets_scalars,targets_voigt21
3el,gen_00277,generated_cifs_3el_densityaware/gen_00277.cif,Sn7B4Ru3,P1,1,triclinic,9,71.02822425249325,149.8687032530396,87.27979402654339,219.27300591887496,0.2561498819084634,0.17435863853803468,9.278440634181587,15.051471237536688,1.8158037495423438,0.026794344664900084,0.04930501187302871,0.05101761668418891,"[0.7249928116798401, 0.8506625890731812, 0.8730744123458862, 1.753995418548584, 1.886572241783142, 1.682560682296753, 1.6748714447021484, 1.7428730726242065]","[3.1451311111450195, 0.6086196303367615, 0.5393410325050354, -0.5710077285766602, -0.5094648599624634, -0.8909835815429688, 3.1474556922912598, 0.5373896360397339, -0.578378438949585, -0.5241917371749878, -0.6328099966049194, 3.1275947093963623, -0.6287122964859009, -0.5076958537101746, -0.6579043865203857, 0.4499123692512512, -0.5550996661186218, -0.508833646774292, 0.45051199197769165, -0.4379514455795288, 0.6339265704154968]"
2el,gen_00251,generated_cifs_2el_densityaware/gen_00251.cif,Sn4Ru3,P1,1,triclinic,9,70.94683199169009,163.899679806572,92.7509636406864,234.0947531280886,0.26195321287961226,0.21533421464961933,5.51127996068541,33.48930172792456,2.3711710698990767,0.011365619905576786,0.013923246491635365,0.014842442786418775,"[1.0207144021987915, 1.064928650856018, 1.108433723449707, 1.3796415328979492, 1.4968814849853516, 1.2791438102722168, 1.2670129537582397, 1.3476052284240723]","[3.347738265991211, 0.7541294097900391, 0.754121720790863, -0.49358314275741577, -0.5153036117553711, -1.0154805183410645, 3.350367546081543, 0.7543631792068481, -0.5178080797195435, -0.5240479707717896, -0.6500757336616516, 3.344677686691284, -0.5377293229103088, -0.5050629377365112, -0.7741798758506775, 0.6261909008026123, -0.5652655363082886, -0.545128583908081, 0.625853955745697, -0.32658547163009644, 0.6373242735862732]"
4el,gen_00177,generated_cifs_4el_densityaware/gen_00177.cif,Sr5Sn8Bi4B7,P1,1,triclinic,9,70.73686203962339,90.09031108594135,73.25112250747084,172.8941322108621,0.1801466400274529,0.13070392887746252,7.583528713577747,20.978624330376885,2.573096417190627,0.05418041998051609,0.02114807862634956,0.03529902055785494,"[-0.1757715940475464, 0.5658925771713257, 0.44176244735717773, 2.615593433380127, 2.3124923706054688, 3.04758620262146, 3.011733293533325, 2.918271780014038]","[1.8093217611312866, 0.06176595017313957, 0.05203741788864136, -0.5258892774581909, -0.49956101179122925, -0.6922042369842529, 1.8122525215148926, 0.04517849534749985, -0.6688193082809448, -0.5343739986419678, -0.5492047071456909, 1.8083964586257935, -0.6445522308349609, -0.5083025097846985, -0.3358630836009979, 0.45848017930984497, -0.4706941246986389, -0.5193959474563599, 0.4630662798881531, -0.5327865481376648, 0.5094720721244812]"
3el,gen_00177,generated_cifs_3el_densityaware/gen_00177.cif,Bi5B4I3,P1,1,triclinic,9,69.9465119555829,184.70425600557502,96.49326734612164,246.54621333623732,0.2775306511897631,0.6895825695752329,10.00895216911387,20.307640565533532,2.005044380166096,0.039906637280235566,0.0455171739902708,0.04008845661298855,"[1.4115456342697144, 1.3030052185058594, 1.378006100654602, 0.1035173237323761, 0.08661691844463348, -0.0006304159760475159, -0.022687416523694992, 0.05581584572792053]","[3.420207977294922, 1.2381411790847778, 1.224973201751709, -0.2512606680393219, -0.5134071111679077, -1.3058335781097412, 3.421869993209839, 1.2280021905899048, -0.5098483562469482, -0.5226478576660156, -0.7510964870452881, 3.4162344932556152, -0.18141013383865356, -0.5044084787368774, -1.0552340745925903, 0.9121897220611572, -0.7471278309822083, -0.7424480319023132, 0.9095862507820129, -0.10922654718160629, 0.9512051939964294]"
2el,gen_00113,generated_cifs_2el_densityaware/gen_00113.cif,Sn21Ru19,P1,1,triclinic,9,69.81302340588987,99.43150145183536,74.50243307106558,178.83998591530874,0.2002291639570938,0.231600444958044,7.069149179183495,25.916688326865046,2.4597268845415297,0.03202478908202762,0.003825415370529724,0.0161393982605236,"[-0.011819690465927124, 0.6294271945953369, 0.5374611616134644, 2.582993268966675, 2.3885302543640137, 2.0328593254089355, 2.006401777267456, 2.336465358734131]","[1.869783639907837, 0.2157697081565857, 0.22111135721206665, -0.6800298690795898, -0.5112591981887817, -0.5430957078933716, 1.8723236322402954, 0.21752959489822388, -0.5882103443145752, -0.5237447023391724, -0.5403398275375366, 1.8710895776748657, -0.8291908502578735, -0.5048621296882629, -0.3777119219303131, 0.5506618022918701, -0.4955950677394867, -0.6593916416168213, 0.552580714225769, -0.633385419845581, 0.5518529415130615]"
3el,gen_00280,generated_cifs_3el_densityaware/gen_00280.cif,Y5(Sn2B3)3,P1,1,triclinic,9,68.65374445000347,138.43377865381697,98.14992175277902,238.16356284666657,0.2132641503604826,0.3082750138421737,7.519352439658823,13.847352891820293,2.1011721079589774,0.06680817431899794,0.045644593024935405,0.05348840680405681,"[0.47742030024528503, 1.1207573413848877, 1.0541671514511108, 1.3472191095352173, 1.1744803190231323, 1.3325531482696533, 1.2958956956863403, 1.3805103302001953]","[3.2253003120422363, 0.40804731845855713, 0.23638054728507996, -0.39234817028045654, -0.4928910732269287, -0.808357834815979, 3.22705078125, 0.23622597754001617, -0.7165185213088989, -0.5153204202651978, -0.5809390544891357, 3.182483196258545, -0.3746282458305359, -0.5009292364120483, -0.7159447073936462, 0.5200000405311584, -0.6300111413002014, -0.52829909324646, 0.5191998481750488, -0.36214834451675415, 0.9469484090805054]"
3el,gen_00258,generated_cifs_3el_densityaware/gen_00258.cif,Bi5B4I3,P1,1,triclinic,9,68.57218272269134,187.4509657704706,97.64506277294069,249.59615307674525,0.27807871687862273,0.6575412993065815,3.236418541431471,62.803435490788026,2.9509505589428113,0.025345203070562167,0.03274530919079699,0.02644949989108052,"[1.413428544998169, 1.3019219636917114, 1.3755826950073242, 0.09269112348556519, 0.08010293543338776, -0.0008098781108856201, -0.018735960125923157, 0.051974162459373474]","[3.6116700172424316, 1.2341965436935425, 1.1863399744033813, -0.29400116205215454, -0.5101754069328308, -1.3558545112609863, 3.6135616302490234, 1.189467430114746, -0.5574953556060791, -0.5213448405265808, -0.7587040066719055, 3.5982987880706787, -0.17864692211151123, -0.5032639503479004, -1.084779143333435, 0.8305842280387878, -0.7510047554969788, -0.727539598941803, 0.8277697563171387, -0.1372411847114563, 0.9549942016601562]"
3el,gen_00024,generated_cifs_3el_densityaware/gen_00024.cif,Sn6B5Ru3,P1,1,triclinic,9,68.25081652348867,150.68350410000238,87.40112967376785,219.7215971021932,0.25697229499391316,0.211432982447187,7.6798079595130195,16.518159020283612,1.8791758754652697,0.034113815232191584,0.05383950544510811,0.056147374870703426,"[0.7203889489173889, 0.8435659408569336, 0.865748405456543, 1.756168246269226, 1.8922899961471558, 1.6867576837539673, 1.6798975467681885, 1.7463713884353638]","[3.1936964988708496, 0.6233011484146118, 0.5202422142028809, -0.57733553647995, -0.5055392980575562, -0.8858746886253357, 3.19590163230896, 0.5180884599685669, -0.5986231565475464, -0.5218989849090576, -0.6346650123596191, 3.1691243648529053, -0.623547375202179, -0.5061274766921997, -0.6586987376213074, 0.4144092798233032, -0.5618095397949219, -0.4964652359485626, 0.4150004982948303, -0.4450857639312744, 0.6790400147438049]"
4el,gen_00271,generated_cifs_4el_densityaware/gen_00271.cif,Y3Mn4Sn5B8,P1,1,triclinic,9,67.14958983214316,206.39939601304076,106.64135939763949,272.92038609180446,0.27961790637979006,0.5535865682072405,4.337673370617116,22.32800276045915,2.4963526357317933,0.01068819797159476,0.007839803058113342,0.000622899687681988,"[1.591541051864624, 1.4695067405700684, 1.5484678745269775, 1.7701261043548584, 2.0166232585906982, 2.0734410285949707, 2.0803444385528564, 1.9603536128997803]","[4.523510456085205, 1.1016134023666382, 1.0569089651107788, -0.5530325174331665, -0.5186335444450378, -1.3124719858169556, 4.527193069458008, 1.05730140209198, -0.5725230574607849, -0.5308945775032043, -0.7490075826644897, 4.509109020233154, -0.5513076186180115, -0.5133491158485413, -0.9515238404273987, 0.668174684047699, -0.5828812122344971, -0.44809144735336304, 0.6689316630363464, -0.23460549116134644, 0.7942454814910889]"
3el,gen_00244,generated_cifs_3el_densityaware/gen_00244.cif,Sr3Bi3B4,P1,1,triclinic,9,66.42851599887031,120.15891222469503,69.69229267401207,175.2040373934064,0.2569828791034965,0.15836807397315944,6.478350681875675,23.91593298588908,1.9740249334786688,0.0020958740476845743,0.011205061238176002,0.012844457142830735,"[0.34708935022354126, 0.4954072833061218, 0.5061274766921997, 1.0258939266204834, 1.0521456003189087, 0.5357025861740112, 0.5110183954238892, 0.7556820511817932]","[2.0720036029815674, 0.5166172981262207, 0.4976993203163147, -0.4689808487892151, -0.5129830241203308, -0.7158588767051697, 2.0733165740966797, 0.497599333524704, -0.4639190435409546, -0.5209793448448181, -0.5727943778038025, 2.0665292739868164, -0.5509762763977051, -0.5063186287879944, -0.6234673261642456, 0.44919532537460327, -0.5829203128814697, -0.6345598697662354, 0.4494349956512451, -0.40435194969177246, 0.5035892724990845]"
3el,gen_00290,generated_cifs_3el_densityaware/gen_00290.cif,Mn2Sn3B5,P1,1,triclinic,9,66.19669711739155,153.59483512014782,79.52434027663244,203.4590998891238,0.27922532385288185,0.3054573261519504,9.460225520806215,9.128553608693718,1.8489670642396345,0.006077066902165352,0.012275989524428571,0.01497516043337674,"[0.8538480997085571, 0.7388111352920532, 0.7929227948188782, 0.9622082710266113, 1.1154873371124268, 0.8746466040611267, 0.8760393857955933, 0.9317528605461121]","[2.731276273727417, 0.8905289173126221, 0.8751868605613708, -0.43779322504997253, -0.5136260986328125, -1.039040207862854, 2.733085870742798, 0.8743725419044495, -0.49089041352272034, -0.5233978033065796, -0.717069685459137, 2.726452589035034, -0.5449861884117126, -0.5052498579025269, -0.7809293866157532, 0.586197018623352, -0.6120241284370422, -0.5934220552444458, 0.5868071913719177, -0.30233845114707947, 0.6354973316192627]"
3el,gen_00105,generated_cifs_3el_densityaware/gen_00105.cif,Y5(Sn2B3)3,P1,1,triclinic,9,66.0977731158217,155.90377496212676,81.03260237898405,207.1997370788474,0.27849612992674294,0.2655228048850651,7.3471546042467875,14.171898150848838,2.1204617684696183,0.009479039206332886,0.0294276425518018,0.03290636005288997,"[0.8523288369178772, 0.7413344979286194, 0.7926019430160522, 0.9547667503356934, 1.1084569692611694, 0.8704693913459778, 0.8738996982574463, 0.9274397492408752]","[2.8821256160736084, 0.8921811580657959, 0.8342829346656799, -0.46170201897621155, -0.5089792609214783, -1.0566329956054688, 2.883866548538208, 0.8334900140762329, -0.5290979146957397, -0.5209285020828247, -0.7233883738517761, 2.8674163818359375, -0.5359379649162292, -0.5030086636543274, -0.7947555184364319, 0.519622266292572, -0.6210675239562988, -0.5785472989082336, 0.5199071764945984, -0.32446908950805664, 0.6733389496803284]"
3el,gen_00172,generated_cifs_3el_densityaware/gen_00172.cif,Sr4Bi3B4,P1,1,triclinic,9,66.04235252605454,114.44422747034426,70.78600882158466,176.05930956809334,0.2436024611293518,0.27391141727694546,5.7828526669405,26.643887596360603,2.1659115639122355,0.04720528413249926,0.2516694304280619,0.21505636608224474,"[0.33870983123779297, 0.9927189946174622, 0.934026837348938, 1.7290120124816895, 1.5393012762069702, 1.760717749595642, 1.7129273414611816, 1.7963292598724365]","[1.9712963104248047, 0.4432172179222107, 0.43576496839523315, -0.32787463068962097, -0.5075119137763977, -0.7013252377510071, 1.974305272102356, 0.43456748127937317, -0.6031876802444458, -0.520362377166748, -0.5358995199203491, 1.969008207321167, -0.45395052433013916, -0.5090710520744324, -0.47914862632751465, 0.5076176524162292, -0.4494743347167969, -0.4937744438648224, 0.5096808075904846, -0.3421734571456909, 0.5413140654563904]"
3el,gen_00237,generated_cifs_3el_densityaware/gen_00237.cif,Y6Sn7B8,P1,1,triclinic,9,66.0330294149195,138.7591626176192,97.93577951407553,237.84952385100027,0.21431373207590626,0.3658838647265812,7.87949583238356,14.560181493766157,2.180868648258057,0.07041153837262445,0.04321062020925034,0.051816569678597955,"[0.4745037853717804, 1.121616244316101, 1.055215835571289, 1.3477009534835815, 1.1735295057296753, 1.3301044702529907, 1.2927778959274292, 1.3791033029556274]","[3.271491765975952, 0.4071183204650879, 0.21130608022212982, -0.3910084664821625, -0.4890378713607788, -0.796692430973053, 3.273223876953125, 0.2111889272928238, -0.7260843515396118, -0.5122926831245422, -0.5716709494590759, 3.223078489303589, -0.3632720708847046, -0.4988996982574463, -0.712746262550354, 0.4876362681388855, -0.627776026725769, -0.5127046704292297, 0.4869895577430725, -0.36068040132522583, 0.9705020785331726]"
4el,gen_00265,generated_cifs_4el_densityaware/gen_00265.cif,Sr2Mn3(BiB)2,P1,1,triclinic,9,65.71575587601082,132.33643847543257,81.05981833575353,201.94675234194406,0.2456649699452276,0.2063695454931498,5.026474108869117,28.617753874567956,2.078572266201998,0.020967976844003783,0.009992195216405726,0.009493680871821508,"[0.5654411315917969, 0.7817939519882202, 0.788925290107727, 0.7087634801864624, 0.6622274518013, 0.4596012234687805, 0.4313577115535736, 0.5843151211738586]","[2.547614812850952, 0.5372751355171204, 0.5181666612625122, -0.35401082038879395, -0.5096809267997742, -0.8362044095993042, 2.5489752292633057, 0.5191651582717896, -0.4919414222240448, -0.516305148601532, -0.5871310830116272, 2.541417121887207, -0.3791397511959076, -0.5016688108444214, -0.7268608808517456, 0.5491939783096313, -0.6014259457588196, -0.6075214147567749, 0.5477432608604431, -0.2966378629207611, 0.6038224101066589]"
3el,gen_00082,generated_cifs_3el_densityaware/gen_00082.cif,Sr5Bi4I3,P1,1,triclinic,9,65.64400586532055,182.1223301163388,96.8527825883265,246.80754023492835,0.274137580971657,0.651126532533671,8.800878045435157,26.01778404599008,2.1704680931930262,0.058409406758065434,0.04217544023818559,0.03934617587442143,"[1.4217172861099243, 1.3043242692947388, 1.3789315223693848, 0.09878213703632355, 0.0817192941904068, 0.005975261330604553, -0.016146216541528702, 0.05764450132846832]","[3.5130536556243896, 1.1373295783996582, 1.130124568939209, -0.259201318025589, -0.5120419859886169, -1.2828137874603271, 3.514826774597168, 1.1336169242858887, -0.496228963136673, -0.5213503241539001, -0.7132017016410828, 3.510133743286133, -0.15207894146442413, -0.5034366846084595, -1.0413758754730225, 0.8548632264137268, -0.7141445279121399, -0.7029528021812439, 0.8516931533813477, -0.10664843022823334, 0.8787766098976135]"
3el,gen_00229,generated_cifs_3el_densityaware/gen_00229.cif,Sr5Bi4I3,P1,1,triclinic,9,65.54916470593709,182.25219603195643,96.84520366976813,246.8176152213708,0.2742893084462538,0.6513775546354701,8.487243940331409,26.979234485427792,2.214684723102272,0.05778698218133812,0.042211822306181104,0.03930148434120035,"[1.4220739603042603, 1.3042137622833252, 1.3789256811141968, 0.09826004505157471, 0.08141638338565826, 0.005905367434024811, -0.016040291637182236, 0.057400986552238464]","[3.519894599914551, 1.137819766998291, 1.1297943592071533, -0.26099124550819397, -0.512169361114502, -1.2855031490325928, 3.5216829776763916, 1.1332902908325195, -0.4978933334350586, -0.5215986371040344, -0.713832437992096, 3.516735076904297, -0.15229913592338562, -0.5035703182220459, -1.0426733493804932, 0.8516967296600342, -0.7142425775527954, -0.7026157379150391, 0.8485154509544373, -0.1079208105802536, 0.8776781558990479]"
3el,gen_00022,generated_cifs_3el_densityaware/gen_00022.cif,Sr5Bi4I3,P1,1,triclinic,9,65.438651669192,183.25676049410822,96.87559702369572,247.08728230449674,0.27528133965491486,0.6532167936369788,6.103460275520008,37.516316001863125,2.4844119907128634,0.052011075644049734,0.04142094191985079,0.037713509857643296,"[1.4221354722976685, 1.3030786514282227, 1.377754807472229, 0.09497061371803284, 0.07981626689434052, 0.0040019601583480835, -0.0167975015938282, 0.05514620244503021]","[3.5568199157714844, 1.1480356454849243, 1.1342518329620361, -0.27278295159339905, -0.5127013921737671, -1.3047040700912476, 3.558688163757324, 1.1377224922180176, -0.5098837614059448, -0.5228707790374756, -0.7215386033058167, 3.5520529747009277, -0.15721043944358826, -0.5043143033981323, -1.052586555480957, 0.8373754024505615, -0.7183899283409119, -0.7046608924865723, 0.8341703414916992, -0.11674542725086212, 0.8778485059738159]"
2el,gen_00148,generated_cifs_2el_densityaware/gen_00148.cif,BiB,P1,1,triclinic,9,65.3975460291026,122.3328551146714,91.03027625639436,218.815789016044,0.20188468065136417,0.4014638080384696,8.494682527718954,21.482392397931548,2.053568057669324,0.0306296725645381,0.030297371581678053,0.03191963342689239,"[0.3199833333492279, 0.9844246506690979, 0.9121900796890259, 0.7303845882415771, 0.49610960483551025, 0.30357009172439575, 0.26389947533607483, 0.5058450698852539]","[2.646925449371338, 0.4430554509162903, 0.19626879692077637, -0.2850179970264435, -0.44323867559432983, -0.6013669371604919, 2.647883653640747, 0.1998516023159027, -0.6427122354507446, -0.47016066312789917, -0.44461894035339355, 2.58646559715271, -0.23416295647621155, -0.4553770422935486, -0.6448616981506348, 0.5146134495735168, -0.6341707706451416, -0.5877746939659119, 0.5142728686332703, -0.28546202182769775, 1.1074213981628418]"
